,class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,habitat,season
46584,2,4.73,3,,1,2,2.0,8,6.63,4.08,,,8,,,2,11.0,8,2
46585,2,5.23,3,,1,2,2.0,3,7.72,4.85,,,8,,,2,11.0,8,3
46586,2,4.52,4,,9,2,2.0,1,6.69,3.86,,,8,,,2,11.0,8,2
46587,2,3.96,4,,8,2,2.0,8,6.6,4.09,,,8,,,2,11.0,8,2
46588,2,4.59,4,,8,2,2.0,8,6.82,4.36,,,8,,,2,11.0,8,3
46589,2,4.03,3,,9,2,2.0,6,6.13,3.82,,,8,,,2,11.0,8,3
46590,2,5.23,3,,9,2,2.0,8,6.65,4.12,,,8,,,2,11.0,8,2
46591,2,5.57,3,,1,2,2.0,8,6.86,4.29,,,8,,,2,11.0,8,3
46592,2,3.73,3,,9,2,2.0,1,6.15,3.75,,,8,,,2,11.0,8,3
46593,2,4.49,4,,8,2,2.0,8,6.6,3.87,,,8,,,2,11.0,8,3
46594,2,4.01,4,,9,2,2.0,8,6.61,3.53,,,8,,,2,11.0,8,2
46595,2,5.21,4,,8,2,2.0,1,6.53,3.98,,,8,,,2,11.0,8,2
46596,2,3.13,3,5.0,1,2,,1,6.25,7.34,,4.0,8,,8.0,2,11.0,8,2
46597,2,3.18,4,5.0,1,2,,12,5.76,6.08,,4.0,8,,8.0,2,11.0,8,2
46598,2,3.04,4,5.0,1,2,,12,6.1,6.8,,4.0,8,,8.0,2,11.0,8,2
46599,2,4.07,4,5.0,1,2,,1,6.71,6.79,,4.0,8,,8.0,2,11.0,8,3
46600,2,3.36,4,5.0,1,2,,12,5.91,6.69,,4.0,8,,8.0,2,11.0,8,3
46601,2,3.71,3,5.0,1,2,,1,5.85,6.52,,4.0,8,,8.0,2,11.0,8,3
46602,2,2.68,3,5.0,1,2,,12,4.39,5.69,,4.0,8,,8.0,2,11.0,8,3
46603,2,3.21,3,5.0,1,2,,1,5.31,5.72,,4.0,8,,8.0,2,11.0,8,2
46604,2,3.7,4,5.0,1,2,,1,6.58,7.18,,4.0,8,,8.0,2,11.0,8,3
46605,2,3.37,3,5.0,1,2,,1,5.33,6.22,,4.0,8,,8.0,2,11.0,8,3
46606,2,4.81,4,5.0,1,2,,12,6.91,7.62,,4.0,8,,8.0,2,11.0,8,2
46607,2,3.94,3,5.0,1,2,,12,6.24,6.66,,4.0,8,,8.0,2,11.0,8,2
46608,2,3.4,4,5.0,1,2,,1,5.87,5.71,,4.0,8,,8.0,2,11.0,8,3
46609,2,2.8,3,5.0,1,2,,12,5.92,6.56,,4.0,8,,8.0,2,11.0,8,3
46610,2,3.29,4,5.0,1,2,,12,6.23,6.67,,4.0,8,,8.0,2,11.0,8,2
46611,2,4.23,4,5.0,1,2,,12,5.51,6.59,,4.0,8,,8.0,2,11.0,8,3
46612,2,3.77,3,5.0,1,2,,1,5.85,6.45,,4.0,8,,8.0,2,11.0,8,3
46613,2,3.65,3,5.0,1,2,,12,5.35,5.7,,4.0,8,,8.0,2,11.0,8,2
46614,2,3.81,3,5.0,1,2,,12,6.86,6.67,,4.0,8,,8.0,2,11.0,8,3
46615,2,3.42,3,5.0,1,2,,1,5.8,6.18,,4.0,8,,8.0,2,11.0,8,2
46616,2,3.88,3,5.0,1,2,,1,5.95,6.43,,4.0,8,,8.0,2,11.0,8,2
46617,2,4.2,4,5.0,1,2,,1,6.74,7.03,,4.0,8,,8.0,2,11.0,8,2
46618,2,3.85,4,5.0,1,2,,12,6.29,6.43,,4.0,8,,8.0,2,11.0,8,2
46619,2,4.07,3,5.0,1,2,,12,6.66,6.85,,4.0,8,,8.0,2,11.0,8,2
46620,2,2.8,3,5.0,1,2,,1,5.22,5.92,,4.0,8,,8.0,2,11.0,8,2
46621,2,2.76,4,5.0,1,2,,1,5.77,5.64,,4.0,8,,8.0,2,11.0,8,3
46622,2,3.69,3,5.0,1,2,,12,5.71,6.34,,4.0,8,,8.0,2,11.0,8,2
46623,2,2.59,4,5.0,1,2,,12,5.87,6.47,,4.0,8,,8.0,2,11.0,8,3
46624,2,4.43,4,5.0,1,2,,1,7.33,7.17,,4.0,8,,8.0,2,11.0,8,2
46625,2,4.22,3,5.0,1,2,,1,6.58,6.92,,4.0,8,,8.0,2,11.0,8,2
46626,2,3.89,3,5.0,1,2,,1,6.73,7.3,,4.0,8,,8.0,2,11.0,8,3
46627,2,4.03,4,5.0,1,2,,1,6.49,6.95,,4.0,8,,8.0,2,11.0,8,3
46628,2,3.88,3,5.0,1,2,,12,6.44,6.38,,4.0,8,,8.0,2,11.0,8,2
46629,2,3.26,3,5.0,1,2,,1,6.53,6.52,,4.0,8,,8.0,2,11.0,8,2
46630,2,4.38,3,5.0,1,2,,12,6.04,6.51,,4.0,8,,8.0,2,11.0,8,2
46631,2,3.4,4,5.0,1,2,,12,6.82,6.93,,4.0,8,,8.0,2,11.0,8,3
46632,2,3.17,3,5.0,1,2,,1,6.91,7.39,,4.0,8,,8.0,2,11.0,8,2
46633,2,4.34,4,5.0,1,2,,12,5.93,7.11,,4.0,8,,8.0,2,11.0,8,2
46634,2,2.53,3,5.0,1,2,,12,5.75,6.1,,4.0,8,,8.0,2,11.0,8,2
46635,2,2.79,4,5.0,1,2,,12,5.06,5.56,,4.0,8,,8.0,2,11.0,8,3
46636,2,3.09,4,5.0,1,2,,1,5.65,6.14,,4.0,8,,8.0,2,11.0,8,3
46637,2,3.81,4,5.0,1,2,,1,5.93,6.9,,4.0,8,,8.0,2,11.0,8,3
46638,2,3.26,3,5.0,1,2,,12,6.18,6.55,,4.0,8,,8.0,2,11.0,8,3
46639,2,3.43,3,5.0,1,2,,1,5.6,6.27,,4.0,8,,8.0,2,11.0,8,2
46640,2,2.74,3,5.0,1,2,,12,5.83,6.11,,4.0,8,,8.0,2,11.0,8,3
46641,2,3.56,3,5.0,1,2,,1,6.05,6.92,,4.0,8,,8.0,2,11.0,8,3
46642,2,3.47,3,5.0,1,2,,1,5.23,5.87,,4.0,8,,8.0,2,11.0,8,2
46643,2,3.25,3,5.0,1,2,,1,6.0,6.07,,4.0,8,,8.0,2,11.0,8,3
46644,2,3.58,3,5.0,1,2,,1,5.75,6.1,,4.0,8,,8.0,2,11.0,8,3
46645,2,3.76,4,5.0,1,2,,1,6.5,5.97,,4.0,8,,8.0,2,11.0,8,3
46646,2,3.72,4,5.0,1,2,,1,6.25,6.11,,4.0,8,,8.0,2,11.0,8,2
46647,2,3.46,4,5.0,1,2,,1,6.24,6.38,,4.0,8,,8.0,2,11.0,8,3
46648,2,3.48,4,5.0,1,2,,1,7.27,7.45,,4.0,8,,8.0,2,11.0,8,2
46649,2,2.33,3,5.0,1,2,,12,4.27,5.67,,4.0,8,,8.0,2,11.0,8,2
46650,2,3.47,4,5.0,1,2,,1,6.24,6.34,,4.0,8,,8.0,2,11.0,8,3
46651,2,2.82,3,5.0,1,2,,1,5.73,6.56,,4.0,8,,8.0,2,11.0,8,2
46652,2,3.38,3,5.0,1,2,,12,6.22,6.86,,4.0,8,,8.0,2,11.0,8,2
46653,2,2.63,4,5.0,1,2,,1,5.78,6.7,,4.0,8,,8.0,2,11.0,8,3
46654,2,3.83,3,5.0,1,2,,1,6.61,6.84,,4.0,8,,8.0,2,11.0,8,2
46655,2,3.4,3,5.0,1,2,,1,6.27,6.52,,4.0,8,,8.0,2,11.0,8,2
46656,2,3.97,3,5.0,1,2,,12,7.04,6.96,,4.0,8,,8.0,2,11.0,8,3
46657,2,3.6,4,5.0,1,2,,12,4.85,5.69,,4.0,8,,8.0,2,11.0,8,2
46658,2,3.45,3,5.0,1,2,,12,6.09,7.0,,4.0,8,,8.0,2,11.0,8,3
46659,2,3.77,4,5.0,1,2,,12,5.69,6.67,,4.0,8,,8.0,2,11.0,8,2
46660,2,3.23,4,5.0,1,2,,12,6.64,6.29,,4.0,8,,8.0,2,11.0,8,3
46661,2,4.31,4,5.0,1,2,,1,7.51,7.67,,4.0,8,,8.0,2,11.0,8,3
46662,2,3.24,4,5.0,1,2,,12,5.13,6.05,,4.0,8,,8.0,2,11.0,8,3
46663,2,3.13,3,5.0,1,2,,1,4.49,5.38,,4.0,8,,8.0,2,11.0,8,2
46664,2,4.52,4,5.0,1,2,,1,5.96,6.8,,4.0,8,,8.0,2,11.0,8,2
46665,2,3.2,3,5.0,1,2,,12,6.89,6.93,,4.0,8,,8.0,2,11.0,8,2
46666,2,4.28,3,5.0,1,2,,1,6.98,7.02,,4.0,8,,8.0,2,11.0,8,2
46667,2,2.9,4,5.0,1,2,,12,5.42,5.73,,4.0,8,,8.0,2,11.0,8,3
46668,2,3.6,3,5.0,1,2,,1,5.71,6.91,,4.0,8,,8.0,2,11.0,8,3
46669,2,3.74,3,5.0,1,2,,12,7.04,7.38,,4.0,8,,8.0,2,11.0,8,2
46670,2,4.07,4,5.0,1,2,,12,6.27,6.63,,4.0,8,,8.0,2,11.0,8,3
46671,2,3.95,3,5.0,1,2,,12,6.34,6.74,,4.0,8,,8.0,2,11.0,8,2
46672,2,3.37,4,5.0,1,2,,12,6.41,6.5,,4.0,8,,8.0,2,11.0,8,2
46673,2,4.39,3,5.0,1,2,,1,7.3,7.46,,4.0,8,,8.0,2,11.0,8,3
46674,2,3.63,4,5.0,1,2,,12,6.9,6.99,,4.0,8,,8.0,2,11.0,8,3
46675,2,2.58,3,5.0,1,2,,12,5.67,6.13,,4.0,8,,8.0,2,11.0,8,2
46676,2,3.58,4,5.0,1,2,,1,5.27,6.21,,4.0,8,,8.0,2,11.0,8,2
46677,2,3.26,4,5.0,1,2,,1,5.69,6.12,,4.0,8,,8.0,2,11.0,8,2
46678,2,2.62,4,5.0,1,2,,1,6.04,6.7,,4.0,8,,8.0,2,11.0,8,3
46679,2,3.09,4,5.0,1,2,,12,6.33,7.06,,4.0,8,,8.0,2,11.0,8,3
46680,2,3.5,4,5.0,1,2,,12,6.41,6.69,,4.0,8,,8.0,2,11.0,8,3
46681,2,2.68,4,5.0,1,2,,12,5.94,6.29,,4.0,8,,8.0,2,11.0,8,3
46682,2,3.27,3,5.0,1,2,,1,5.71,6.58,,4.0,8,,8.0,2,11.0,8,2
46683,2,3.13,4,5.0,1,2,,1,5.4,6.06,,4.0,8,,8.0,2,11.0,8,3
46684,2,3.05,4,5.0,1,2,,12,6.1,5.99,,4.0,8,,8.0,2,11.0,8,3
46685,2,2.43,4,5.0,1,2,,1,4.76,5.86,,4.0,8,,8.0,2,11.0,8,3
46686,2,3.07,4,5.0,1,2,,1,5.43,6.07,,4.0,8,,8.0,2,11.0,8,3
46687,2,3.08,3,5.0,1,2,,1,6.32,6.34,,4.0,8,,8.0,2,11.0,8,2
46688,2,3.94,3,5.0,1,2,,1,6.96,6.87,,4.0,8,,8.0,2,11.0,8,2
46689,2,4.37,3,5.0,1,2,,1,6.59,7.56,,4.0,8,,8.0,2,11.0,8,3
46690,2,4.42,4,5.0,1,2,,1,6.66,7.18,,4.0,8,,8.0,2,11.0,8,3
46691,2,2.98,3,5.0,1,2,,1,4.48,5.88,,4.0,8,,8.0,2,11.0,8,3
46692,2,4.35,3,5.0,1,2,,1,5.98,6.51,,4.0,8,,8.0,2,11.0,8,2
46693,2,3.36,4,5.0,1,2,,12,5.65,6.52,,4.0,8,,8.0,2,11.0,8,3
46694,2,3.11,4,5.0,1,2,,12,4.97,6.14,,4.0,8,,8.0,2,11.0,8,2
46695,2,3.98,3,5.0,1,2,,1,6.12,6.79,,4.0,8,,8.0,2,11.0,8,2
46696,2,4.16,4,5.0,1,2,,12,6.86,6.88,,4.0,8,,8.0,2,11.0,8,3
46697,2,3.64,4,5.0,1,2,,1,5.58,6.44,,4.0,8,,8.0,2,11.0,8,2
46698,2,4.03,3,5.0,1,2,,1,7.33,6.7,,4.0,8,,8.0,2,11.0,8,3
46699,2,3.51,3,5.0,1,2,,1,6.9,6.27,,4.0,8,,8.0,2,11.0,8,2
46700,2,4.69,4,5.0,1,2,,12,6.41,6.23,,4.0,8,,8.0,2,11.0,8,3
46701,2,3.61,3,5.0,1,2,,1,5.89,6.21,,4.0,8,,8.0,2,11.0,8,3
46702,2,3.17,4,5.0,1,2,,1,5.02,6.76,,4.0,8,,8.0,2,11.0,8,3
46703,2,3.55,3,5.0,1,2,,12,6.79,6.36,,4.0,8,,8.0,2,11.0,8,2
46704,2,3.67,3,5.0,1,2,,12,5.76,6.16,,4.0,8,,8.0,2,11.0,8,2
46705,2,4.04,4,5.0,1,2,,12,6.97,7.5,,4.0,8,,8.0,2,11.0,8,2
46706,2,3.24,3,5.0,1,2,,1,4.76,6.0,,4.0,8,,8.0,2,11.0,8,2
46707,2,3.45,4,5.0,1,2,,12,5.86,6.7,,4.0,8,,8.0,2,11.0,8,2
46708,2,4.02,4,5.0,1,2,,1,6.46,6.3,,4.0,8,,8.0,2,11.0,8,2
46709,2,3.58,3,5.0,1,2,,1,5.76,6.58,,4.0,8,,8.0,2,11.0,8,3
46710,2,4.27,3,5.0,1,2,,1,6.51,6.62,,4.0,8,,8.0,2,11.0,8,3
46711,2,4.05,4,5.0,1,2,,12,6.62,7.87,,4.0,8,,8.0,2,11.0,8,2
46712,2,3.29,4,5.0,1,2,,1,5.97,6.01,,4.0,8,,8.0,2,11.0,8,2
46713,2,4.22,3,5.0,1,2,,1,6.64,6.95,,4.0,8,,8.0,2,11.0,8,2
46714,2,2.67,3,5.0,1,2,,12,5.58,6.15,,4.0,8,,8.0,2,11.0,8,3
46715,2,3.88,3,5.0,1,2,,12,6.32,6.55,,4.0,8,,8.0,2,11.0,8,3
46716,2,4.09,3,5.0,1,2,,1,7.16,6.76,,4.0,8,,8.0,2,11.0,8,2
46717,2,3.09,4,5.0,1,2,,1,5.6,6.24,,4.0,8,,8.0,2,11.0,8,2
46718,2,3.22,4,5.0,1,2,,1,5.84,5.76,,4.0,8,,8.0,2,11.0,8,3
46719,2,3.08,3,5.0,1,2,,1,6.15,7.1,,4.0,8,,8.0,2,11.0,8,3
46720,2,2.42,4,5.0,1,2,,12,4.6,6.01,,4.0,8,,8.0,2,11.0,8,2
46721,2,3.29,4,5.0,1,2,,1,5.94,6.51,,4.0,8,,8.0,2,11.0,8,3
46722,2,4.05,3,5.0,1,2,,1,7.19,6.59,,4.0,8,,8.0,2,11.0,8,2
46723,2,3.61,3,5.0,1,2,,1,4.94,5.98,,4.0,8,,8.0,2,11.0,8,2
46724,2,3.27,4,5.0,1,2,,12,6.87,6.48,,4.0,8,,8.0,2,11.0,8,3
46725,2,2.72,3,5.0,1,2,,1,5.63,6.13,,4.0,8,,8.0,2,11.0,8,3
46726,2,4.41,3,5.0,1,2,,12,6.01,6.32,,4.0,8,,8.0,2,11.0,8,2
46727,2,2.54,4,5.0,1,2,,12,6.53,6.85,,4.0,8,,8.0,2,11.0,8,2
46728,2,3.94,3,5.0,1,2,,1,6.39,6.44,,4.0,8,,8.0,2,11.0,8,2
46729,2,3.65,4,5.0,1,2,,12,7.13,7.2,,4.0,8,,8.0,2,11.0,8,3
46730,2,3.06,4,5.0,1,2,,1,5.29,6.22,,4.0,8,,8.0,2,11.0,8,2
46731,2,2.51,4,5.0,1,2,,12,5.24,5.56,,4.0,8,,8.0,2,11.0,8,3
46732,2,4.58,4,5.0,1,2,,1,6.06,6.87,,4.0,8,,8.0,2,11.0,8,2
46733,2,3.78,4,5.0,1,2,,1,6.08,7.08,,4.0,8,,8.0,2,11.0,8,2
46734,2,3.91,4,5.0,1,2,,1,6.12,6.84,,4.0,8,,8.0,2,11.0,8,3
46735,2,2.94,4,5.0,1,2,,1,6.38,6.75,,4.0,8,,8.0,2,11.0,8,2
46736,2,3.39,3,5.0,1,2,,12,5.73,6.29,,4.0,8,,8.0,2,11.0,8,3
46737,2,3.22,4,5.0,1,2,,12,7.32,6.75,,4.0,8,,8.0,2,11.0,8,2
46738,2,2.8,3,5.0,1,2,,1,5.31,6.33,,4.0,8,,8.0,2,11.0,8,3
46739,2,2.5,4,5.0,1,2,,1,5.41,5.48,,4.0,8,,8.0,2,11.0,8,3
46740,2,2.77,4,5.0,1,2,,1,4.68,5.81,,4.0,8,,8.0,2,11.0,8,2
46741,2,3.37,3,5.0,1,2,,1,5.59,6.3,,4.0,8,,8.0,2,11.0,8,3
46742,2,2.75,4,5.0,1,2,,12,5.57,6.06,,4.0,8,,8.0,2,11.0,8,3
46743,2,3.57,3,5.0,1,2,,1,6.51,6.86,,4.0,8,,8.0,2,11.0,8,3
46744,2,3.51,3,5.0,1,2,,1,6.78,6.8,,4.0,8,,8.0,2,11.0,8,2
46745,2,3.28,3,5.0,1,2,,1,4.76,6.01,,4.0,8,,8.0,2,11.0,8,3
46746,2,4.55,4,5.0,1,2,,1,7.35,7.19,,4.0,8,,8.0,2,11.0,8,3
46747,2,2.54,3,5.0,1,2,,12,5.94,5.92,,4.0,8,,8.0,2,11.0,8,2
46748,2,4.06,4,5.0,1,2,,1,6.79,6.93,,4.0,8,,8.0,2,11.0,8,3
46749,2,3.14,3,5.0,1,2,,1,5.52,5.51,,4.0,8,,8.0,2,11.0,8,3
46750,2,3.44,3,5.0,1,2,,12,5.31,5.87,,4.0,8,,8.0,2,11.0,8,3
46751,2,4.16,3,5.0,1,2,,1,6.61,6.92,,4.0,8,,8.0,2,11.0,8,3
46752,2,3.55,4,5.0,1,2,,1,5.71,6.61,,4.0,8,,8.0,2,11.0,8,3
46753,2,3.01,4,5.0,1,2,,1,5.25,5.95,,4.0,8,,8.0,2,11.0,8,2
46754,2,3.0,3,5.0,1,2,,1,6.26,5.75,,4.0,8,,8.0,2,11.0,8,3
46755,2,3.67,3,5.0,1,2,,1,5.8,6.22,,4.0,8,,8.0,2,11.0,8,2
46756,2,4.06,3,5.0,1,2,,1,6.38,7.33,,4.0,8,,8.0,2,11.0,8,3
46757,2,3.46,3,5.0,1,2,,1,5.04,6.49,,4.0,8,,8.0,2,11.0,8,2
46758,2,4.02,3,5.0,1,2,,1,6.89,7.29,,4.0,8,,8.0,2,11.0,8,2
46759,2,3.72,3,5.0,1,2,,1,5.8,6.57,,4.0,8,,8.0,2,11.0,8,3
46760,2,4.07,4,5.0,1,2,,12,6.27,7.07,,4.0,8,,8.0,2,11.0,8,2
46761,2,3.74,4,5.0,1,2,,12,5.63,6.6,,4.0,8,,8.0,2,11.0,8,3
46762,2,3.26,4,5.0,1,2,,12,5.29,6.38,,4.0,8,,8.0,2,11.0,8,2
46763,2,2.57,3,5.0,1,2,,1,5.68,6.12,,4.0,8,,8.0,2,11.0,8,2
46764,2,4.04,4,5.0,1,2,,1,6.74,7.36,,4.0,8,,8.0,2,11.0,8,3
46765,2,4.0,3,5.0,1,2,,1,6.33,6.57,,4.0,8,,8.0,2,11.0,8,3
46766,2,4.07,3,5.0,1,2,,12,6.35,6.78,,4.0,8,,8.0,2,11.0,8,2
46767,2,3.92,3,5.0,1,2,,1,5.04,6.48,,4.0,8,,8.0,2,11.0,8,2
46768,2,3.32,4,5.0,1,2,,1,5.35,6.3,,4.0,8,,8.0,2,11.0,8,3
46769,2,4.0,3,5.0,1,2,,1,6.46,6.17,,4.0,8,,8.0,2,11.0,8,2
46770,2,3.99,3,5.0,1,2,,12,5.65,6.79,,4.0,8,,8.0,2,11.0,8,2
46771,2,3.27,3,5.0,1,2,,1,5.78,6.71,,4.0,8,,8.0,2,11.0,8,2
46772,2,4.21,3,5.0,1,2,,1,6.82,6.8,,4.0,8,,8.0,2,11.0,8,3
46773,2,3.48,3,5.0,1,2,,12,5.37,6.09,,4.0,8,,8.0,2,11.0,8,3
46774,2,3.87,3,5.0,1,2,,1,7.03,6.94,,4.0,8,,8.0,2,11.0,8,2
46775,2,3.61,4,5.0,1,2,,12,6.19,6.35,,4.0,8,,8.0,2,11.0,8,2
46776,2,2.9,4,5.0,1,2,,12,5.39,6.17,,4.0,8,,8.0,2,11.0,8,2
46777,2,3.3,4,5.0,1,2,,12,5.39,6.39,,4.0,8,,8.0,2,11.0,8,2
46778,2,3.61,4,5.0,1,2,,1,6.73,7.08,,4.0,8,,8.0,2,11.0,8,2
46779,2,3.59,3,5.0,1,2,,12,6.13,6.49,,4.0,8,,8.0,2,11.0,8,2
46780,2,3.94,4,5.0,1,2,,12,5.68,6.36,,4.0,8,,8.0,2,11.0,8,2
46781,2,2.88,4,5.0,1,2,,1,5.98,6.59,,4.0,8,,8.0,2,11.0,8,3
46782,2,3.09,4,5.0,1,2,,12,5.92,6.15,,4.0,8,,8.0,2,11.0,8,3
46783,2,4.13,3,5.0,1,2,,1,6.28,7.01,,4.0,8,,8.0,2,11.0,8,3
46784,2,2.87,3,5.0,1,2,,1,5.17,6.26,,4.0,8,,8.0,2,11.0,8,3
46785,2,3.02,4,5.0,1,2,,1,5.17,5.61,,4.0,8,,8.0,2,11.0,8,2
46786,2,3.53,4,5.0,1,2,,12,5.84,6.86,,4.0,8,,8.0,2,11.0,8,3
46787,2,3.48,3,5.0,1,2,,12,5.4,5.94,,4.0,8,,8.0,2,11.0,8,2
46788,2,4.45,4,5.0,1,2,,12,6.3,7.39,,4.0,8,,8.0,2,11.0,8,2
46789,2,3.75,3,5.0,1,2,,1,7.03,7.23,,4.0,8,,8.0,2,11.0,8,2
46790,2,3.49,4,5.0,1,2,,1,7.17,7.48,,4.0,8,,8.0,2,11.0,8,3
46791,2,3.6,4,5.0,1,2,,1,6.5,7.59,,4.0,8,,8.0,2,11.0,8,3
46792,2,3.08,3,5.0,1,2,,12,6.02,5.81,,4.0,8,,8.0,2,11.0,8,3
46793,2,2.61,4,5.0,1,2,,1,5.42,5.9,,4.0,8,,8.0,2,11.0,8,3
46794,2,4.5,4,5.0,1,2,,1,6.13,6.55,,4.0,8,,8.0,2,11.0,8,3
46795,2,3.52,4,5.0,1,2,,1,5.66,6.35,,4.0,8,,8.0,2,11.0,8,3
46796,2,3.64,4,5.0,1,2,,12,6.6,5.91,,4.0,8,,8.0,2,11.0,8,2
46797,2,3.58,4,5.0,1,2,,12,5.72,6.4,,4.0,8,,8.0,2,11.0,8,2
46798,2,3.29,4,5.0,1,2,,12,5.93,6.66,,4.0,8,,8.0,2,11.0,8,3
46799,2,2.52,3,5.0,1,2,,12,6.31,6.7,,4.0,8,,8.0,2,11.0,8,2
46800,2,3.84,4,5.0,1,2,,12,6.27,6.02,,4.0,8,,8.0,2,11.0,8,3
46801,2,3.12,3,5.0,1,2,,12,5.82,6.94,,4.0,8,,8.0,2,11.0,8,3
46802,2,3.68,3,5.0,1,2,,12,5.73,6.68,,4.0,8,,8.0,2,11.0,8,3
46803,2,3.86,4,5.0,1,2,,1,5.62,6.37,,4.0,8,,8.0,2,11.0,8,3
46804,2,4.34,3,5.0,1,2,,1,6.97,7.63,,4.0,8,,8.0,2,11.0,8,3
46805,2,3.32,4,5.0,1,2,,12,5.72,6.47,,4.0,8,,8.0,2,11.0,8,2
46806,2,3.6,3,5.0,1,2,,1,5.86,6.79,,4.0,8,,8.0,2,11.0,8,2
46807,2,4.04,4,5.0,1,2,,12,6.57,7.5,,4.0,8,,8.0,2,11.0,8,2
46808,2,3.73,3,5.0,1,2,,12,5.87,6.91,,4.0,8,,8.0,2,11.0,8,3
46809,2,4.13,3,5.0,1,2,,1,6.4,7.25,,4.0,8,,8.0,2,11.0,8,2
46810,2,3.47,4,5.0,1,2,,1,6.63,6.81,,4.0,8,,8.0,2,11.0,8,2
46811,2,3.65,4,5.0,1,2,,12,5.54,6.21,,4.0,8,,8.0,2,11.0,8,3
46812,2,3.63,4,5.0,1,2,,12,6.09,6.02,,4.0,8,,8.0,2,11.0,8,3
46813,2,3.62,4,5.0,1,2,,1,6.54,7.1,,4.0,8,,8.0,2,11.0,8,2
46814,2,2.99,4,5.0,1,2,,1,6.02,5.87,,4.0,8,,8.0,2,11.0,8,2
46815,2,3.29,3,5.0,1,2,,12,5.36,6.39,,4.0,8,,8.0,2,11.0,8,3
46816,2,3.33,4,5.0,1,2,,1,4.34,5.8,,4.0,8,,8.0,2,11.0,8,3
46817,2,3.32,3,5.0,1,2,,12,4.79,5.86,,4.0,8,,8.0,2,11.0,8,3
46818,2,3.67,3,5.0,1,2,,1,5.84,5.98,,4.0,8,,8.0,2,11.0,8,2
46819,2,3.13,3,5.0,1,2,,12,5.09,6.31,,4.0,8,,8.0,2,11.0,8,3
46820,2,3.89,3,5.0,1,2,,1,6.07,7.23,,4.0,8,,8.0,2,11.0,8,3
46821,2,4.01,4,5.0,1,2,,12,6.44,6.68,,4.0,8,,8.0,2,11.0,8,2
46822,2,3.33,4,5.0,1,2,,1,6.54,7.04,,4.0,8,,8.0,2,11.0,8,3
46823,2,4.29,4,5.0,1,2,,1,7.04,7.14,,4.0,8,,8.0,2,11.0,8,2
46824,2,3.4,3,5.0,1,2,,12,6.27,5.78,,4.0,8,,8.0,2,11.0,8,3
46825,2,3.85,3,5.0,1,2,,1,6.75,7.2,,4.0,8,,8.0,2,11.0,8,3
46826,2,4.04,4,5.0,1,2,,12,5.5,5.69,,4.0,8,,8.0,2,11.0,8,3
46827,2,3.34,3,5.0,1,2,,12,6.5,6.43,,4.0,8,,8.0,2,11.0,8,3
46828,2,3.3,3,5.0,1,2,,12,6.8,7.46,,4.0,8,,8.0,2,11.0,8,2
46829,2,3.85,3,5.0,1,2,,12,6.51,6.6,,4.0,8,,8.0,2,11.0,8,2
46830,2,3.3,4,5.0,1,2,,12,6.0,6.93,,4.0,8,,8.0,2,11.0,8,2
46831,2,2.82,3,5.0,1,2,,12,5.68,6.4,,4.0,8,,8.0,2,11.0,8,3
46832,2,4.02,3,5.0,1,2,,1,6.28,6.22,,4.0,8,,8.0,2,11.0,8,3
46833,2,2.8,3,5.0,1,2,,12,5.36,6.74,,4.0,8,,8.0,2,11.0,8,2
46834,2,2.15,4,5.0,1,2,,1,4.6,5.27,,4.0,8,,8.0,2,11.0,8,2
46835,2,3.0,4,5.0,1,2,,1,5.32,6.35,,4.0,8,,8.0,2,11.0,8,2
46836,2,4.22,3,5.0,1,2,,12,6.96,7.78,,4.0,8,,8.0,2,11.0,8,2
46837,2,3.51,3,5.0,1,2,,1,5.6,6.56,,4.0,8,,8.0,2,11.0,8,2
46838,2,3.43,3,5.0,1,2,,1,6.0,6.65,,4.0,8,,8.0,2,11.0,8,2
46839,2,3.25,4,5.0,1,2,,12,6.12,6.74,,4.0,8,,8.0,2,11.0,8,2
46840,2,3.8,4,5.0,1,2,,1,7.05,6.51,,4.0,8,,8.0,2,11.0,8,3
46841,2,2.43,3,5.0,1,2,,1,5.53,6.58,,4.0,8,,8.0,2,11.0,8,2
46842,2,3.63,4,5.0,1,2,,1,7.51,7.05,,4.0,8,,8.0,2,11.0,8,3
46843,2,3.2,3,5.0,1,2,,1,6.42,6.71,,4.0,8,,8.0,2,11.0,8,2
46844,2,3.96,4,5.0,1,2,,12,6.88,7.08,,4.0,8,,8.0,2,11.0,8,2
46845,2,2.95,3,5.0,1,2,,1,5.87,6.69,,4.0,8,,8.0,2,11.0,8,3
46846,2,3.49,4,5.0,1,2,,12,5.24,6.26,,4.0,8,,8.0,2,11.0,8,2
46847,2,3.03,4,5.0,1,2,,12,6.11,5.69,,4.0,8,,8.0,2,11.0,8,3
46848,2,3.42,4,5.0,1,2,,1,5.68,6.5,,4.0,8,,8.0,2,11.0,8,3
46849,2,2.54,4,5.0,1,2,,1,4.65,6.0,,4.0,8,,8.0,2,11.0,8,3
46850,2,3.38,3,5.0,1,2,,12,6.18,6.94,,4.0,8,,8.0,2,11.0,8,2
46851,2,3.35,4,5.0,1,2,,12,4.62,5.81,,4.0,8,,8.0,2,11.0,8,2
