,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
6661,1,3,4,1,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4
6662,1,5,4,1,2,9,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4
6663,2,1,4,1,2,7,1,1,1,7,1,7,4,4,5,5,1,1,2,7,9,5,2
6664,1,4,4,1,2,4,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7
6665,1,4,3,1,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7
6666,1,3,3,8,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7
6667,1,3,4,8,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7
6668,1,5,3,3,2,6,1,1,1,11,1,2,3,2,3,3,1,3,1,6,8,2,7
6669,1,3,4,8,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,2
6670,1,4,4,1,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4
6671,1,3,4,1,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2
6672,1,3,3,8,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7
6673,1,3,4,8,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7
6674,1,4,4,8,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2
6675,1,4,4,1,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7
6676,1,4,4,1,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7
6677,1,4,3,8,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4
6678,1,3,4,8,2,4,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2
6679,1,4,3,8,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7
6680,1,4,3,1,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2
6681,1,3,3,8,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2
6682,1,4,3,8,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4
6683,1,4,4,8,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2
6684,1,4,4,8,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,4
6685,1,3,4,8,2,4,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,4
6686,1,3,4,8,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,7
6687,1,5,3,8,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4
6688,1,3,3,8,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,2
6689,1,3,4,8,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7
6690,1,3,4,1,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7
6691,1,3,4,1,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,2
6692,1,4,4,1,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7
6693,1,4,3,1,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4
6694,1,3,4,8,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7
6695,1,5,4,1,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,4
6696,1,4,4,1,2,4,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7
6697,1,4,3,1,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7
6698,1,4,3,8,2,4,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4
6699,1,4,3,8,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2
6700,1,4,3,1,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,7
6701,1,3,4,8,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2
6702,1,4,3,1,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7
6703,1,4,4,1,2,9,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7
6704,1,4,4,8,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4
6705,1,3,4,1,2,4,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7
6706,1,4,3,8,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7
6707,1,5,3,1,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2
6708,1,4,4,1,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4
6709,1,4,3,1,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,4
6710,1,4,4,8,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2
6711,1,3,4,1,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2
6712,1,4,4,8,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,4
6713,1,3,4,8,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7
6714,1,4,3,8,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7
6715,1,3,4,8,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4
6716,1,4,4,8,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,4
6717,1,4,4,1,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4
6718,1,3,4,1,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,4
6719,1,3,4,8,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7
6720,1,4,4,8,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7
6721,1,3,4,8,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2
6722,1,3,4,1,2,9,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2
6723,1,4,4,8,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,7
6724,1,3,3,8,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,2
6725,1,3,4,1,2,4,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4
6726,1,3,3,8,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4
6727,1,4,4,8,2,4,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2
6728,1,3,4,8,2,9,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7
6729,1,4,3,1,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2
6730,1,3,4,8,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2
6731,1,3,4,1,2,9,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2
6732,1,4,4,8,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7
6733,1,3,4,8,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,7
6734,1,4,4,1,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,2
6735,1,3,3,8,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4
6736,1,4,3,8,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,7
6737,1,3,3,8,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4
6738,1,5,3,1,2,4,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2
6739,1,4,3,1,2,4,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,2
6740,1,3,3,8,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2
6741,1,4,4,1,2,4,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4
6742,1,3,4,8,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7
6743,1,4,4,8,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7
6744,2,3,1,4,2,7,3,2,1,5,1,7,3,3,8,8,1,3,3,7,8,4,1
6745,1,3,4,8,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,4
6746,1,4,4,1,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2
6747,1,4,4,1,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,4
6748,1,3,4,8,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2
6749,1,3,4,8,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2
6750,1,3,4,8,2,9,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2
6751,1,4,3,8,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7
6752,2,1,1,4,2,7,3,2,1,11,1,7,4,4,8,8,1,3,3,7,8,4,1
6753,1,4,3,1,2,9,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7
6754,1,4,3,8,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,7
6755,1,4,3,1,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7
6756,1,4,4,1,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2
6757,1,4,3,1,2,5,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7
6758,1,3,3,8,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,7
6759,1,4,3,1,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,2
6760,1,3,4,1,2,4,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,7
6761,1,4,3,8,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7
6762,2,5,1,4,2,7,3,2,1,8,1,7,3,4,8,8,1,3,3,7,8,4,1
6763,2,1,4,1,2,7,1,1,1,12,1,7,4,4,5,5,1,1,2,7,6,2,2
6764,1,4,4,1,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,2
6765,1,3,4,1,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4
6766,1,4,3,1,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2
6767,1,4,4,8,2,9,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2
6768,1,4,3,1,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2
6769,1,4,4,1,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7
6770,1,4,3,8,2,4,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,4
6771,1,4,3,8,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2
6772,1,4,4,1,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,2
6773,1,3,4,8,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7
6774,2,3,1,9,2,7,3,2,1,5,1,7,4,3,8,8,1,3,3,7,8,3,1
6775,1,4,4,1,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,4
6776,1,3,4,8,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2
6777,1,3,4,1,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7
6778,1,3,4,1,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,2
6779,1,3,4,1,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7
6780,1,5,3,1,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7
6781,1,4,4,1,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4
6782,1,3,3,8,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4
6783,1,4,4,1,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4
6784,1,4,4,1,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7
6785,1,3,4,1,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2
6786,1,3,4,1,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7
6787,1,3,3,8,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,2
6788,1,4,4,8,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,7
6789,1,4,4,8,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,2
6790,1,4,3,1,2,5,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,4
6791,1,3,4,8,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2
6792,1,4,4,8,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2
6793,1,4,3,8,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7
6794,1,4,3,8,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2
6795,1,3,3,8,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2
6796,1,4,3,1,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2
6797,1,4,4,1,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,2
6798,1,4,4,1,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4
6799,1,5,3,8,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2
6800,1,4,4,8,2,4,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,2
6801,1,3,4,8,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4
6802,1,3,3,8,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,4
6803,1,4,3,8,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2
6804,1,3,3,8,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7
6805,1,4,3,8,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2
6806,1,4,3,1,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,7
6807,1,4,3,8,2,4,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2
6808,1,3,3,8,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4
6809,1,3,4,8,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7
6810,1,4,4,8,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2
6811,1,4,4,8,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4
6812,1,3,4,8,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4
6813,1,4,4,8,2,4,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,4
6814,1,4,4,8,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4
6815,1,4,4,1,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2
6816,1,4,3,8,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,7
6817,1,4,3,1,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4
6818,1,5,4,8,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,2
6819,1,4,4,1,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7
6820,1,4,3,1,2,4,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,4
6821,1,4,4,8,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,2
6822,1,4,3,8,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2
6823,1,3,4,1,2,4,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,4
6824,1,5,3,1,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4
6825,1,3,3,8,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,7
6826,1,3,4,8,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2
6827,2,3,4,4,2,7,3,2,1,11,1,7,3,4,8,8,1,3,3,7,8,3,1
6828,1,5,3,1,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,7
6829,1,3,4,1,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4
6830,1,4,4,1,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,4
6831,1,4,4,1,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4
6832,1,3,4,8,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,4
6833,1,4,4,8,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2
6834,1,4,3,8,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2
6835,1,4,3,8,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4
6836,1,4,4,1,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2
6837,1,4,4,8,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4
6838,1,3,4,1,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4
6839,1,4,4,8,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2
6840,1,3,4,8,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4
6841,1,4,4,8,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,7
6842,1,4,3,8,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4
6843,1,5,3,8,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4
6844,1,4,4,1,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4
6845,1,5,3,8,2,9,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7
6846,1,4,4,8,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2
6847,1,4,3,8,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2
6848,1,4,4,8,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2
6849,2,1,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,2,2,7,6,2,2
6850,1,3,4,1,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7
6851,1,4,3,8,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2
6852,1,4,3,1,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,7
6853,1,4,4,8,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7
6854,1,4,3,1,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,4
6855,1,5,3,1,2,6,3,1,1,11,1,2,3,2,3,3,1,3,1,6,8,2,7
6856,1,3,4,8,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,4
6857,1,4,4,8,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2
6858,1,5,3,1,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7
6859,1,4,4,8,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4
6860,2,5,4,9,2,7,3,2,1,5,1,7,3,3,8,8,1,3,3,7,8,4,1
6861,1,4,3,1,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,2
6862,1,4,3,1,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7
6863,1,4,3,1,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4
6864,1,4,4,1,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,7
6865,1,4,4,1,2,4,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,2
6866,1,4,3,8,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4
6867,1,3,4,8,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7
6868,1,4,3,1,2,5,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4
6869,1,3,4,1,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4
6870,1,3,4,8,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2
6871,1,3,4,8,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2
6872,1,4,3,8,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,7
6873,1,3,4,1,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,7
6874,1,3,4,8,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4
6875,1,4,4,1,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2
6876,1,3,4,1,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2
6877,1,4,3,8,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7
6878,1,3,4,1,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,7
6879,1,4,3,8,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2
6880,1,4,4,8,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4
6881,1,4,3,1,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2
6882,1,4,3,1,2,4,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7
6883,1,3,3,8,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7
6884,2,5,1,4,2,7,3,2,1,11,1,7,3,3,8,8,1,3,3,7,8,3,1
6885,1,3,4,8,2,4,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,7
6886,1,5,3,1,2,4,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,7
6887,1,5,3,1,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7
6888,1,3,3,8,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,4
6889,1,4,4,8,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2
6890,1,4,4,1,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,2
6891,1,4,4,8,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,4
6892,1,3,4,8,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4
6893,1,4,4,1,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7
6894,1,4,3,8,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4
6895,1,3,4,1,2,9,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2
6896,1,3,3,8,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4
6897,1,4,4,8,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4
6898,1,3,4,1,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,7
6899,1,4,4,1,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,4
6900,2,3,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,2,2,7,9,5,2
6901,1,5,4,1,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4
6902,1,4,4,1,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2
6903,1,5,3,8,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4
6904,2,3,3,3,1,7,3,1,1,11,1,1,4,4,8,8,1,3,3,7,8,6,4
6905,2,1,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,1,2,7,9,2,2
6906,2,5,4,4,2,7,3,2,1,11,1,7,4,3,8,8,1,3,3,7,8,3,1
6907,2,3,1,4,2,7,3,2,1,5,1,7,4,3,8,8,1,3,3,7,8,4,1
6908,1,3,4,1,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7
6909,1,5,3,8,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4
6910,2,3,4,1,2,7,1,1,1,7,1,7,4,4,5,5,1,1,2,7,6,2,2
6911,1,5,4,8,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7
6912,1,1,3,10,2,7,3,2,2,12,1,2,2,2,9,9,1,4,2,2,8,2,2
6913,1,3,4,8,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7
6914,2,1,4,4,2,7,3,2,1,5,1,7,3,3,8,8,1,3,3,7,8,3,1
6915,1,5,3,8,2,5,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,4
6916,1,5,4,8,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4
6917,1,4,4,8,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7
6918,1,4,3,1,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,4
6919,1,4,4,8,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,7
6920,2,5,1,4,2,7,3,2,1,11,1,7,4,3,8,8,1,3,3,7,8,4,1
6921,1,5,4,1,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4
6922,1,5,4,8,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7
6923,1,4,4,8,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2
6924,2,1,1,4,2,7,3,2,1,8,1,7,3,3,8,8,1,3,3,7,8,3,1
6925,1,4,3,1,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7
6926,1,4,4,1,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4
6927,2,4,4,1,2,7,1,1,1,7,1,7,4,4,5,5,1,1,2,7,2,2,2
6928,2,3,3,6,1,7,3,1,1,11,1,1,4,4,8,8,1,3,3,7,8,6,4
6929,1,4,4,1,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,7
6930,1,5,3,8,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,2
6931,1,4,4,1,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2
6932,2,1,4,9,2,7,3,2,1,11,1,7,4,3,8,8,1,3,3,7,8,3,1
6933,1,3,3,8,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4
6934,1,4,3,8,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,2
6935,1,4,4,8,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2
6936,1,5,3,1,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7
6937,2,3,1,9,2,7,3,2,1,8,1,7,4,4,8,8,1,3,3,7,8,4,1
6938,2,1,4,9,2,7,3,2,1,8,1,7,4,4,8,8,1,3,3,7,8,3,1
6939,1,5,4,8,2,4,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2
6940,1,4,3,1,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2
6941,2,4,3,1,1,7,3,1,1,11,1,1,4,4,8,8,1,3,3,7,8,5,4
6942,1,5,4,1,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7
